,Open,High,Close
982,78.11,78.12,76.65
983,76.97,77.94,77.64
984,77.76,77.99,77.15
985,76.78,78.11,77.7
986,78.98,79.1,77.28
987,79.38,79.58,79.02
988,79.17,80.18,80.15
989,79.64,80.01,79.22
990,80.55,80.63,80.01
991,81.16,81.36,80.56
992,81.41,81.7,81.1
993,81.14,81.53,81.44
994,77.91,78.8,78.43
995,78.38,78.57,77.78
996,78.21,78.78,78.68
997,79.39,79.92,79.28
998,79.37,80.38,79.64
999,80.34,80.41,79.2
1000,80.38,80.76,80.08
1001,81.01,81.57,80.19
1002,80.52,81.13,80.79
1003,80.14,81.37,80.92
1004,80.83,80.96,80.0
1005,81.81,82.16,81.13
1006,80.79,81.31,80.71
1007,79.76,80.91,80.9
1008,79.71,80.62,78.75
1009,78.5,79.76,79.44
1010,76.62,78.0,77.99
1011,74.87,76.59,76.2
1012,74.43,75.12,74.82
1013,74.22,74.59,74.26
1014,73.94,74.46,74.45
1015,74.18,74.35,73.57
1016,74.15,74.77,74.22
1017,75.0,75.31,74.09
1018,75.23,75.58,75.0
1019,74.69,75.61,75.45
1020,74.0,74.61,74.38
1021,73.95,74.85,74.29
1022,74.28,74.52,74.15
1023,73.51,74.45,74.37
1024,74.23,74.74,73.21
1025,74.88,74.98,74.42
1026,74.94,75.56,75.06
1027,74.44,75.26,75.25
1028,74.86,74.97,74.29
1029,75.0,75.36,74.67
1030,74.23,75.36,74.98
1031,76.61,77.04,73.81
1032,75.58,75.86,75.7
1033,75.9,76.18,75.14
1034,75.0,76.07,75.99
1035,74.14,75.1,74.99
1036,75.2,75.49,74.27
1037,73.11,74.9,74.48
1038,72.28,72.75,72.7
1039,71.43,72.11,72.07
1040,71.54,71.79,71.59
1041,71.07,71.71,71.24
1042,69.98,71.08,70.86
1043,69.57,70.55,70.4
1044,70.19,70.34,69.95
1045,69.23,69.68,69.51
1046,69.99,70.09,68.71
1047,69.51,70.38,69.68
1048,69.12,69.23,69.0
1049,70.07,70.34,69.06
1050,69.38,70.26,69.94
1051,68.35,69.88,69.71
1052,68.18,68.81,68.11
1053,69.11,69.24,68.96
1054,69.43,69.79,69.46
1055,69.89,69.95,68.79
1056,70.7,70.78,69.87
1057,70.87,70.99,70.09
1058,68.29,68.36,66.77
1059,67.24,67.98,67.47
1060,66.17,66.62,66.38
1061,63.99,65.67,65.05
1062,65.86,65.94,64.3
1063,67.05,67.4,66.41
1064,66.93,67.91,67.53
1065,66.72,67.67,66.82
1066,72.31,72.49,70.66
1067,72.14,72.56,72.31
1068,71.21,71.34,71.17
1069,71.46,71.53,70.75
1070,71.37,71.75,71.24
1071,70.44,71.51,69.8
1072,70.29,70.42,69.6
1073,70.24,70.93,70.24
1074,69.43,70.83,70.13
1075,71.14,71.79,69.8
1076,71.54,72.89,71.85
1077,71.9,71.91,71.57
1078,72.14,72.23,71.85
1079,71.94,72.45,71.77
1080,72.82,72.94,71.58
1081,72.05,73.39,72.53
1082,71.45,71.85,71.76
1083,70.92,71.77,71.13
1084,71.13,72.04,71.21
1085,67.28,70.67,69.94
1086,65.27,66.95,66.77
1087,65.52,65.78,64.92
1088,66.26,66.3,65.86
1089,66.26,66.71,66.43
1090,66.86,67.41,66.46
1091,66.38,67.24,67.06
1092,65.43,66.12,66.08
1093,65.11,65.26,65.24
1094,65.0,65.33,64.65
1095,64.28,65.31,64.76
1096,62.97,64.28,63.97
1097,62.19,63.01,63.0
1098,62.96,63.06,62.64
1099,62.7,63.51,62.93
1100,60.86,60.99,59.86
1101,61.35,61.39,60.9
1102,61.87,62.0,60.71
1103,61.91,62.12,61.68
1104,61.39,61.75,61.47
1105,60.93,61.53,61.46
1106,60.72,61.64,61.06
1107,61.09,61.4,60.93
1108,60.42,61.18,61.04
1109,59.94,60.69,60.1
1110,59.09,60.5,60.34
1111,60.02,60.14,59.29
1112,60.06,60.47,59.63
1113,60.12,60.43,60.11
1114,58.57,60.23,59.78
1115,57.53,58.9,58.46
1116,55.91,57.18,56.65
1117,57.04,57.34,56.25
1118,57.7,57.83,56.87
1119,57.96,58.26,57.52
1120,58.2,58.38,57.51
1121,59.78,60.0,59.07
1122,59.9,60.85,59.55
1123,61.63,61.67,60.43
1124,61.65,62.13,61.68
1125,61.63,62.24,61.71
1126,62.2,62.33,61.44
1127,61.79,62.45,62.28
1128,62.79,63.04,61.74
1129,62.25,63.25,62.51
1130,63.53,64.15,62.7
1131,62.36,63.32,63.12
1132,63.64,63.86,62.64
1133,63.66,64.39,63.59
1134,64.75,64.92,64.19
1135,63.97,64.62,64.39
1136,64.64,65.3,64.25
1137,63.66,64.93,64.51
1138,62.86,63.93,63.56
1139,64.27,64.44,63.06
1140,62.98,63.67,63.59
1141,62.28,63.74,63.16
1142,63.44,64.05,63.05
1143,62.59,63.64,62.81
1144,61.7,63.69,63.28
1145,62.72,62.87,61.89
1146,60.46,62.55,62.08
1147,62.74,63.0,61.26
1148,64.84,65.03,63.41
1149,64.5,65.41,64.96
1150,65.42,65.67,64.71
1151,65.69,66.14,65.25
1152,65.58,66.48,66.26
1153,66.42,66.54,65.52
1154,65.1,66.03,65.82
1155,64.47,64.75,64.28
1156,63.11,64.08,63.65
1157,63.49,63.56,62.76
1158,62.16,63.61,63.25
1159,60.06,61.94,61.45
1160,58.54,59.82,59.6
1161,58.75,59.13,58.34
1162,56.22,59.32,57.92
1163,57.71,58.34,58.02
1164,56.09,57.46,56.95
1165,55.42,57.09,55.79
1166,57.86,57.97,56.01
1167,60.04,60.09,57.54
1168,60.22,60.94,60.89
1169,61.0,61.13,59.98
1170,62.02,62.02,61.4
1171,61.96,62.57,62.05
1172,61.16,62.44,62.24
1173,60.91,61.21,61.0
1174,60.69,61.07,60.89
1175,60.64,60.71,60.46
1176,61.97,62.14,61.1
1177,61.62,62.47,61.71
1178,61.09,62.59,61.4
1179,63.13,63.38,61.27
1180,64.26,64.55,63.24
1181,65.21,65.26,64.58
1182,66.49,66.55,65.88
1183,66.38,67.14,66.23
1184,64.94,66.01,65.99
1185,64.32,65.43,64.68
1186,65.35,65.38,64.58
1187,65.64,65.85,64.93
1188,63.06,65.35,65.1
1189,62.56,63.46,63.38
1190,61.83,62.09,61.79
1191,61.21,62.07,61.19
1192,62.23,62.7,61.2
1193,61.39,62.72,62.55
1194,61.4,62.2,61.67
1195,60.64,61.72,61.51
1196,62.07,62.18,60.81
1197,60.21,62.17,61.59
1198,61.11,61.17,60.01
1199,62.57,62.6,61.5
1200,63.44,63.98,63.06
1201,64.06,64.63,63.51
1202,63.4,64.51,64.14
1203,64.84,65.02,63.26
1204,64.18,64.51,64.4
1205,63.71,64.17,63.72
1206,65.38,65.38,64.12
1207,65.87,66.1,65.71
1208,66.98,67.17,65.74
1209,66.36,67.38,66.66
1210,66.74,67.66,66.72
1211,68.5,68.91,66.84
1212,68.07,69.28,68.56
1213,67.71,68.4,67.85
1214,66.18,67.14,66.89
1215,65.21,66.64,65.34
1216,63.44,65.68,65.41
1217,64.84,65.13,63.19
1218,65.59,65.64,64.8
1219,65.28,65.61,65.07
1220,65.29,66.09,65.26
1221,65.5,65.74,65.47
1222,62.55,64.74,64.26
1223,64.53,65.18,62.84
1224,65.71,66.53,64.36
1225,72.69,73.57,73.43
1226,72.08,72.55,72.11
1227,71.22,71.75,71.43
1228,72.9,72.96,71.81
1229,70.66,72.78,72.3
1230,71.19,71.28,69.42
1231,71.81,72.5,71.68
1232,74.43,75.05,74.33
1233,75.51,75.53,74.79
1234,74.64,75.0,73.87
1235,75.6,75.98,75.04
1236,74.6,75.6,74.8
1237,76.71,76.95,75.29
1238,78.27,78.52,77.44
1239,79.12,79.29,78.43
1240,72.93,76.49,76.02
1241,72.9,73.5,72.8
1242,73.36,73.75,73.58
1243,74.14,74.21,73.29
1244,74.34,74.89,74.31
1245,73.21,74.24,74.19
1246,75.71,75.74,74.53
1247,75.92,76.24,75.19
1248,75.0,76.41,76.27
1249,72.7,74.29,74.12
1250,73.54,74.02,72.83
1251,75.88,76.81,75.67
1252,78.25,78.29,77.0
1253,77.11,78.51,77.34
1254,75.0,76.93,75.69
1255,79.06,79.31,76.18
1256,75.56,79.04,78.18
1257,81.27,81.32,76.97
1258,83.11,83.11,82.26
1259,84.81,84.94,83.74
1260,83.83,84.06,83.61
1261,84.32,84.89,84.19
1262,82.47,83.69,83.28
1263,84.22,84.35,83.54
1264,82.27,84.29,84.22
1265,81.02,81.71,81.64
1266,80.61,81.05,80.24
1267,81.7,81.71,80.13
1268,77.24,81.07,80.82
1269,75.03,75.71,75.38
1270,76.79,77.07,75.09
1271,77.93,78.21,76.7
1272,76.99,78.64,77.56
1273,79.16,79.21,77.55
1274,77.2,79.27,78.15
1275,80.09,80.32,76.82
1276,81.98,82.08,79.71
1277,84.32,84.39,83.26
1278,83.36,83.97,83.52
1279,85.13,85.28,82.4
1280,85.46,86.14,85.22
1281,84.98,85.99,85.05
1282,87.06,87.71,86.29
1283,88.57,88.86,87.08
1284,88.78,89.51,88.12
1285,90.14,90.56,87.62
1286,87.49,90.77,90.58
1287,90.15,90.25,87.12
1288,91.37,91.72,90.38
1289,92.7,93.26,92.09
1290,90.77,92.9,92.83
1291,90.34,90.73,90.68
1292,89.94,90.77,89.96
1293,92.4,92.5,89.7
1294,91.39,92.14,91.56
1295,91.24,91.5,90.84
1296,92.41,92.51,91.17
1297,95.03,95.14,93.23
1298,95.89,96.32,95.26
1299,94.98,95.98,95.92
1300,94.54,95.19,94.47
1301,95.88,96.68,94.2
1302,96.96,97.3,95.3
1303,94.9,97.45,97.33
1304,95.53,96.1,95.03
1305,98.32,98.97,96.22
1306,98.12,99.3,98.68
1307,100.34,100.72,100.01
1308,99.88,100.01,99.81
1309,100.04,100.57,100.3
1310,99.98,100.33,100.27
1311,99.91,99.97,99.97
1312,98.56,99.57,98.75
1313,96.77,97.93,97.57
1314,95.26,95.7,95.68
1315,95.02,95.73,94.37
1316,97.21,97.61,94.68
1317,96.86,97.5,97.21
1318,96.17,96.9,96.61
1319,96.51,96.62,95.75
1320,95.11,96.45,96.42
1321,95.32,95.51,95.03
1322,95.81,95.94,94.84
1323,96.46,96.81,96.21
1324,96.43,96.59,96.4
1325,97.14,97.27,96.53
1326,94.22,95.64,94.75
1327,95.16,95.7,94.66
1328,93.49,95.57,95.55
1329,95.83,96.41,93.72
1330,92.86,95.02,95.02
1331,91.43,92.6,92.59
1332,90.17,90.97,90.91
1333,90.19,90.57,90.12
1334,90.27,91.23,90.24
1335,89.06,90.0,90.0
1336,88.39,88.82,88.81
1337,88.26,88.82,88.68
1338,88.48,89.13,88.55
1339,88.97,89.29,88.7
1340,88.18,89.27,88.94
1341,87.66,88.28,87.96
1342,86.12,87.24,86.83
1343,87.99,88.06,86.69
1344,86.18,87.39,87.25
1345,84.42,85.63,85.0
1346,82.14,83.69,83.59
1347,82.82,82.91,82.13
1348,82.07,82.97,82.14
1349,86.77,87.1,85.85
1350,84.91,86.56,86.26
1351,87.58,87.78,86.33
1352,87.33,87.91,87.76
1353,86.66,86.91,86.61
1354,87.26,87.36,86.71
1355,86.45,87.37,86.7
1356,86.14,86.74,86.42
1357,85.75,86.21,85.56
1358,86.59,86.81,86.35
1359,88.28,88.55,86.89
1360,86.47,87.7,87.7
1361,86.73,86.92,86.55
1362,85.79,87.76,87.13
1363,84.98,85.71,85.63
1364,83.53,84.78,84.65
1365,82.57,83.43,83.43
1366,81.67,82.0,81.29
1367,82.14,82.39,82.07
1368,81.62,82.07,81.72
1369,82.47,82.83,81.54
1370,82.72,83.17,83.16
1371,83.63,84.03,82.52
1372,84.03,84.18,83.68
1373,83.34,84.29,83.92
1374,81.57,83.98,83.68
1375,81.57,82.09,82.02
1376,81.61,81.93,81.65
1377,82.07,82.64,81.74
1378,82.07,82.37,82.31
1379,83.96,84.07,81.6
1380,81.66,82.94,82.9
1381,82.47,82.47,81.67
1382,81.11,81.98,81.64
1383,80.18,80.92,80.4
1384,80.21,81.07,80.61
1385,81.31,81.81,80.14
1386,82.96,83.07,82.53
1387,81.31,82.86,82.74
1388,81.56,82.0,81.75
1389,80.66,80.84,80.33
1390,82.27,82.36,80.76
1391,79.64,81.83,81.51
1392,81.36,81.98,79.57
1393,76.36,80.22,80.18
1394,76.28,77.63,75.77
1395,77.9,78.21,75.73
1396,79.15,79.56,78.01
1397,80.21,80.46,79.02
1398,80.37,81.07,79.75
1399,80.71,82.07,80.96
1400,82.08,82.27,81.5
1401,80.53,82.0,81.31
1402,81.37,81.64,81.17
1403,80.21,81.82,81.35
1404,82.44,82.62,80.75
1405,84.36,84.49,83.12
1406,82.89,83.91,83.71
1407,83.56,85.25,83.16
1408,85.4,85.49,83.43
1409,86.44,86.6,86.14
1410,87.75,87.81,86.81
1411,87.95,88.29,87.14
1412,80.37,81.1,80.04
1413,81.52,82.38,81.67
1414,84.48,84.95,81.85
1415,85.75,86.39,83.92
1416,87.67,88.61,86.91
1417,82.71,87.14,87.1
1418,87.15,87.18,82.88
1419,89.16,89.24,86.46
1420,89.29,90.19,88.97
1421,90.89,90.98,89.46
1422,91.42,92.0,89.78
1423,89.45,91.41,90.89
1424,89.57,90.67,90.53
1425,89.19,89.41,89.19
1426,89.61,90.32,89.9
1427,85.98,88.4,88.38
1428,86.97,87.22,85.65
1429,87.54,88.08,87.12
1430,88.34,88.78,88.23
1431,86.6,88.04,87.78
1432,85.68,86.74,86.71
1433,85.78,85.97,85.15
1434,85.4,86.36,85.62
1435,86.11,87.09,86.07
1436,85.64,86.7,86.57
1437,85.48,85.97,85.87
1438,83.53,84.17,83.65
1439,85.66,85.72,83.65
1440,82.58,84.96,84.23
1441,79.65,81.17,81.16
1442,78.43,78.86,78.86
1443,77.74,78.25,77.88
1444,76.38,77.57,77.43
1445,76.69,76.83,75.81
1446,74.81,76.24,75.75
1447,77.92,78.21,76.17
1448,77.75,78.11,77.88
1449,78.31,78.32,77.78
1450,77.37,78.23,77.49
1451,75.42,76.49,76.49
1452,74.47,75.5,75.11
1453,74.24,74.7,74.63
1454,73.58,73.98,73.77
1455,73.3,73.64,73.29
1456,72.41,73.55,73.55
1457,71.87,72.54,71.73
1458,70.21,72.13,71.74
1459,73.47,75.18,71.1
1460,72.09,72.79,72.78
1461,71.36,71.98,71.8
1462,70.14,71.09,70.49
1463,68.68,70.96,70.45
1464,67.21,68.11,68.1
1465,66.46,67.11,66.98
1466,65.48,66.43,66.28
1467,65.33,65.71,65.67
1468,65.13,65.31,65.02
1469,65.49,65.57,65.17
1470,65.08,65.46,65.21
1471,63.67,64.84,64.72
1472,63.48,64.07,63.9
1473,64.05,64.11,63.52
1474,64.92,64.92,63.81
1475,60.73,60.73,60.06
1476,60.38,61.21,61.06
1477,61.07,61.07,60.04
1478,61.45,61.62,61.11
1479,60.99,61.35,61.3
1480,60.6,60.86,60.67
1481,59.96,60.06,59.97
1482,60.33,60.41,60.2
1483,60.38,60.41,60.36
1484,60.84,60.86,60.46
1485,60.79,61.11,60.25
1486,59.97,60.39,60.34
1487,59.28,59.79,59.72
1488,58.57,59.24,59.06
1489,58.49,58.93,58.75
1490,57.64,58.04,57.86
1491,57.63,57.95,57.87
1492,58.13,58.32,57.52
1493,57.59,58.44,58.08
1494,57.1,57.66,57.62
1495,56.71,57.02,56.94
1496,56.67,56.76,56.64
1497,55.39,56.59,56.56
1498,54.64,54.98,54.6
1499,54.34,54.88,54.43
1500,54.76,54.82,54.13
1501,55.24,55.34,54.31
1502,56.14,56.49,55.54
1503,55.95,56.27,55.98
1504,56.12,56.29,56.23
1505,55.92,56.5,55.81
1506,55.7,55.85,55.58
1507,56.07,56.38,55.85
1508,56.21,56.63,56.14
1509,55.69,56.23,55.67
1510,54.65,55.57,55.42
1511,54.47,54.61,54.6
1512,53.69,54.12,53.31
1513,53.19,53.82,53.73
1514,52.63,53.02,51.94
1515,53.5,53.69,52.43
1516,53.0,53.99,53.79
1517,52.91,53.1,52.72
1518,54.13,54.28,53.56
1519,54.85,54.94,53.92
1520,55.61,55.88,54.97
1521,54.4,55.64,55.55
1522,54.79,55.04,54.18
1523,55.23,55.53,54.95
1524,56.72,56.74,55.03
1525,56.71,57.27,56.47
1526,57.46,58.29,58.03
1527,57.13,57.14,57.1
1528,57.43,57.63,57.18
1529,57.01,57.63,57.58
1530,57.16,57.21,56.77
1531,56.77,57.07,56.64
1532,57.49,58.48,57.83
1533,57.57,58.05,57.85
1534,58.22,58.43,57.81
1535,57.39,57.51,57.23
1536,57.86,58.08,56.82
1537,56.6,58.07,57.97
1538,56.87,57.02,56.12
1539,57.14,57.19,56.47
1540,57.34,58.35,56.95
1541,60.25,60.69,60.32
1542,60.25,60.96,60.0
1543,59.55,60.29,60.29
1544,57.85,58.35,58.35
1545,58.19,58.46,57.46
1546,56.08,57.6,57.18
1547,54.16,55.54,55.54
1548,53.68,53.96,52.83
1549,53.33,54.97,53.91
1550,52.55,54.26,54.04
1551,53.51,54.54,53.21
1552,54.34,54.66,53.51
1553,55.3,55.56,54.47
1554,57.42,57.46,55.8
1555,57.17,57.68,56.72
1556,58.39,58.46,57.04
1557,57.12,57.71,57.6
1558,57.18,58.11,57.76
1559,57.29,58.55,57.4
1560,59.95,60.23,58.88
1561,59.32,60.41,59.06
1562,56.71,59.03,58.8
1563,56.51,57.22,57.21
1564,55.92,56.24,56.14
1565,55.29,56.03,55.61
1566,54.59,55.17,54.95
1567,53.29,54.41,54.28
1568,54.85,55.14,53.93
1569,54.63,55.52,54.88
1570,55.08,55.09,54.85
1571,52.48,54.33,54.25
1572,53.53,54.0,53.44
1573,55.12,55.33,54.43
1574,55.8,56.01,54.98
1575,55.46,55.98,55.71
1576,55.45,55.93,55.71
1577,53.02,54.83,54.8
1578,52.15,53.64,53.39
1579,53.35,54.14,53.74
1580,51.47,53.38,53.37
1581,52.07,52.13,50.92
1582,51.74,52.43,50.86
1583,52.98,53.24,52.29
1584,54.62,54.93,54.35
1585,54.5,54.77,54.35
1586,54.23,55.0,54.77
1587,54.0,54.23,53.86
1588,52.93,53.64,53.39
1589,53.02,53.52,51.96
1590,51.61,53.52,53.43
1591,51.67,52.54,50.46
1592,54.35,54.79,53.37
1593,55.63,55.9,53.91
1594,55.46,56.22,56.08
1595,56.81,56.13,55.46
1596,56.83,57.07,56.68
1597,55.38,56.45,55.78
1598,55.95,56.71,55.97
1599,57.23,57.52,56.08
1600,57.14,57.79,57.63
1601,55.76,57.14,56.93
1602,55.47,56.44,56.19
1603,55.28,55.72,55.33
1604,56.59,56.61,55.27
1605,54.0,54.09,53.84
1606,52.2,53.52,53.4
1607,51.6,52.14,52.13
1608,51.57,51.66,51.11
1609,51.19,51.43,51.15
1610,50.5,51.1,50.54
1611,50.91,51.4,50.57
1612,50.48,51.43,51.39
1613,50.67,51.14,51.03
1614,49.85,50.59,50.25
1615,49.0,49.98,49.92
1616,47.99,49.07,49.04
1617,47.81,48.02,47.95
1618,48.01,48.05,47.72
1619,47.66,48.1,47.89
1620,46.8,47.7,47.43
1621,47.34,47.59,46.62
1622,45.56,47.38,47.32
1623,46.45,46.99,46.09
1624,45.24,46.54,46.47
1625,45.34,45.39,45.05
1626,47.0,47.04,45.75
1627,46.7,46.95,46.45
1628,47.11,47.19,46.68
1629,47.14,47.61,47.49
1630,46.74,46.9,46.66
1631,47.22,47.38,46.56
1632,47.61,47.67,47.36
1633,47.4,47.83,47.46
1634,48.31,48.32,47.43
1635,49.42,49.58,48.29
1636,49.03,49.33,49.06
1637,49.5,49.71,49.44
1638,49.84,50.3,49.36
1639,48.73,49.69,49.69
1640,47.83,48.23,48.2
1641,48.0,48.13,47.86
1642,47.63,48.37,48.11
1643,47.93,47.99,47.46
1644,47.14,48.0,47.77
1645,48.51,48.71,47.89
1646,48.87,48.92,48.65
1647,48.07,48.72,48.55
1648,47.43,48.02,48.02
1649,48.46,48.75,47.61
1650,49.38,49.46,48.64
1651,49.45,49.59,49.51
1652,49.86,50.0,49.6
1653,49.84,49.96,49.92
1654,49.69,49.89,49.66
1655,49.96,50.0,49.52
1656,49.77,50.14,49.54
1657,49.75,50.26,49.94
1658,49.71,49.98,49.74
1659,49.96,50.07,49.47
1660,49.54,50.56,50.02
1661,49.46,49.96,49.54
1662,50.32,50.34,50.02
1663,50.52,50.71,50.06
1664,50.05,50.54,50.43
1665,50.71,50.73,50.1
1666,49.07,49.39,48.92
1667,47.59,48.28,48.27
1668,46.59,47.46,47.41
1669,47.61,47.66,46.78
1670,47.83,48.0,47.49
1671,47.86,48.02,48.02
1672,47.21,47.68,47.49
1673,47.72,47.95,47.26
1674,48.56,48.59,47.87
1675,48.3,48.63,48.3
1676,48.75,49.13,48.29
1677,48.14,48.89,48.41
1678,49.19,49.23,48.74
1679,50.16,50.23,49.22
1680,49.48,49.97,49.79
1681,50.09,50.13,49.8
1682,49.67,50.14,50.14
1683,50.45,50.62,50.06
1684,49.72,50.29,50.22
1685,48.84,49.43,49.28
1686,48.47,48.6,48.46
1687,48.94,48.95,48.74
1688,48.0,48.53,48.47
1689,48.16,48.31,47.24
1690,48.12,48.52,47.81
1691,48.86,49.0,47.14
1692,48.87,49.69,49.35
1693,50.45,50.93,50.51
1694,49.33,50.33,50.28
1695,49.87,49.97,49.52
1696,50.67,50.68,50.35
1697,50.7,51.06,50.82
1698,51.63,51.67,50.77
1699,51.44,51.47,51.43
1700,51.03,51.4,51.37
1701,49.99,50.62,50.3
1702,50.78,50.82,49.9
1703,50.18,50.72,50.46
1704,49.32,49.78,49.74
1705,49.15,49.31,48.98
1706,48.4,49.23,48.95
1707,48.88,49.34,48.37
1708,51.24,51.36,50.08
1709,51.04,51.47,51.19
1710,51.54,52.13,51.88
1711,51.31,51.42,51.41
1712,50.97,51.35,51.31
1713,50.68,51.11,50.98
1714,51.06,51.43,50.65
1715,50.74,51.29,51.17
1716,50.53,50.79,50.74
1717,49.7,50.46,50.27
1718,49.09,49.53,49.5
1719,49.11,49.18,49.06
1720,49.21,49.32,49.19
1721,48.76,49.38,49.29
1722,47.97,48.58,48.47
1723,49.17,49.2,48.01
1724,49.11,49.24,49.03
1725,48.99,49.37,49.12
1726,48.05,48.78,48.77
1727,46.7,48.21,48.21
1728,47.68,47.84,46.67
1729,48.06,48.33,47.53
1730,49.76,49.8,48.41
1731,47.07,49.25,48.66
1732,49.41,49.78,49.78
1733,49.31,49.52,49.38
1734,49.04,49.2,49.2
1735,49.27,49.28,48.81
1736,48.4,49.03,48.92
1737,47.71,48.05,48.02
1738,47.82,47.89,47.68
1739,47.08,47.76,47.71
1740,47.49,47.5,47.33
1741,46.52,47.18,47.08
